BraChemID_000220	918.243876
BraChemID_000221	930.278976
BraChemID_000222	930.278976
BraChemID_000223	930.279176
BraChemID_000224	932.258776
BraChemID_000225	934.236976
BraChemID_000226	934.237576
BraChemID_000227	934.237876
BraChemID_000228	934.255876
BraChemID_000229	934.257976
BraChemID_000230	946.274576
BraChemID_000231	946.274776
BraChemID_000232	948.250176
BraChemID_000233	948.253676
BraChemID_000234	950.232876
BraChemID_000235	950.233276
BraChemID_000236	950.253776
BraChemID_000237	960.289276
BraChemID_000238	960.289476
BraChemID_000239	960.290276
BraChemID_000240	960.290876
BraChemID_000241	962.246276
BraChemID_000242	962.247176
BraChemID_000243	964.242776
BraChemID_000244	964.247776
BraChemID_000245	964.248576
BraChemID_000246	964.249076
BraChemID_000247	964.249176
BraChemID_000248	964.249476
BraChemID_000249	978.242476
BraChemID_000250	978.260776
BraChemID_000251	978.264376
BraChemID_000252	978.264776
BraChemID_000253	980.242176
BraChemID_000254	980.243176
BraChemID_000255	992.257476
BraChemID_000256	992.257476
BraChemID_000257	994.258276
BraChemID_000258	994.259576
BraChemID_000259	994.261376
BraChemID_000260	1008.275576
BraChemID_000261	1022.267376
BraChemID_000262	1080.295076
BraChemID_000263	1080.297576
BraChemID_000264	1096.260876
BraChemID_000265	1096.289876
BraChemID_000266	1110.308876
BraChemID_000267	1110.308876
BraChemID_000268	1112.283276
BraChemID_000269	1126.300576
BraChemID_000270	1126.300976
BraChemID_000271	1126.302276
BraChemID_000272	1140.294876
BraChemID_000273	1140.296076
BraChemID_000274	1140.316576
BraChemID_000275	1140.317576
BraChemID_000276	1142.293376
BraChemID_000277	1142.296176
BraChemID_000278	1154.312976
BraChemID_000279	1156.309376
BraChemID_000280	1156.310976
BraChemID_000281	1170.306376
BraChemID_000282	1180.290976
BraChemID_000283	1180.290976
BraChemID_000284	1180.291976
BraChemID_000285	1180.292676
BraChemID_000286	1196.284376
BraChemID_000287	1196.285876
BraChemID_000288	1210.301976
BraChemID_000289	1226.296176
BraChemID_000290	359.034476
BraChemID_000291	373.050126
BraChemID_000292	375.065776
BraChemID_000293	375.065776
BraChemID_000294	387.065776
BraChemID_000295	407.037846
BraChemID_000296	409.050126
BraChemID_000297	423.032766
BraChemID_000298	423.065776
BraChemID_000299	438.991296
BraChemID_000300	448.061026
BraChemID_000301	463.100446
BraChemID_000302	464.055936
BraChemID_000303	464.055936
BraChemID_000304	478.071586
BraChemID_000305	479.095356
BraChemID_000306	134.021576
BraChemID_000307	192.026476
BraChemID_000308	194.057476
BraChemID_000309	194.057876
BraChemID_000310	206.042176
BraChemID_000311	224.067976
BraChemID_000312	224.067976
BraChemID_000313	224.067976
BraChemID_000314	300.084076
BraChemID_000315	354.094276
BraChemID_000316	356.110176
BraChemID_000317	356.110176
BraChemID_000318	356.110176
BraChemID_000319	386.120976
BraChemID_000320	448.062976
BraChemID_000321	504.147076
BraChemID_000322	548.174376
BraChemID_000323	548.174376
BraChemID_000324	552.182576
BraChemID_000325	594.157576
BraChemID_000326	610.151376
BraChemID_000327	610.151976
BraChemID_000328	626.145476
BraChemID_000329	626.148276
BraChemID_000330	626.148676
BraChemID_000331	640.162076
BraChemID_000332	640.162076
BraChemID_000333	640.163876
BraChemID_000334	724.219276
BraChemID_000335	724.219776
BraChemID_000336	724.221676
BraChemID_000337	754.232576
BraChemID_000338	754.232576
BraChemID_000339	754.232576
BraChemID_000340	754.233076
BraChemID_000341	772.204876
BraChemID_000342	772.205076
BraChemID_000343	788.197876
BraChemID_000344	788.198876
BraChemID_000345	788.199276
BraChemID_000346	788.201476
BraChemID_000347	788.201476
BraChemID_000348	818.208776
BraChemID_000349	832.206976
BraChemID_000350	846.218576
BraChemID_000351	918.239076
BraChemID_000352	918.240076
BraChemID_000353	918.240276
BraChemID_000354	930.276776
BraChemID_000355	934.234376
BraChemID_000356	934.234776
BraChemID_000357	934.235276
BraChemID_000358	934.235276
BraChemID_000359	934.235576
BraChemID_000360	934.235576
BraChemID_000361	934.236176
BraChemID_000362	934.237876
BraChemID_000363	934.255876
BraChemID_000364	936.250876
BraChemID_000365	936.251676
BraChemID_000366	948.250176
BraChemID_000367	948.250176
BraChemID_000368	948.250176
BraChemID_000369	948.251176
BraChemID_000370	948.252176
BraChemID_000371	950.230376
BraChemID_000372	950.230676
BraChemID_000373	950.230676
BraChemID_000374	950.230876
BraChemID_000375	950.232876
BraChemID_000376	960.287076
BraChemID_000377	960.290276
BraChemID_000378	962.266476
BraChemID_000379	964.244676
BraChemID_000380	964.245376
BraChemID_000381	964.245376
BraChemID_000382	964.245776
BraChemID_000383	964.245976
BraChemID_000384	964.246376
BraChemID_000385	964.246376
BraChemID_000386	966.258876
BraChemID_000387	978.260776
BraChemID_000388	978.260776
BraChemID_000389	978.260776
BraChemID_000390	978.260876
BraChemID_000391	978.261376
BraChemID_000392	978.261476
BraChemID_000393	980.240176
BraChemID_000394	980.240576
BraChemID_000395	980.242176
BraChemID_000396	980.242176
BraChemID_000397	980.243176
BraChemID_000398	994.254576
BraChemID_000399	994.255376
BraChemID_000400	994.255876
BraChemID_000401	994.256576
BraChemID_000402	994.256876
BraChemID_000403	1080.292476
BraChemID_000404	1092.332476
BraChemID_000405	1096.286976
BraChemID_000406	1096.287776
BraChemID_000407	1096.288276
BraChemID_000408	1096.288376
BraChemID_000409	1096.289876
BraChemID_000410	1096.289876
BraChemID_000411	1110.301876
BraChemID_000412	1112.282176
BraChemID_000413	1112.283276
BraChemID_000414	1112.283276
BraChemID_000415	1112.283376
BraChemID_000416	1112.283476
BraChemID_000417	1112.283876
BraChemID_000418	1112.285276
BraChemID_000419	1124.295876
BraChemID_000420	1126.300976
BraChemID_000421	1126.300976
BraChemID_000422	1140.313776
BraChemID_000423	1140.316576
BraChemID_000424	1140.317576
BraChemID_000425	1142.296176
BraChemID_000426	1154.305376
BraChemID_000427	1156.309476
BraChemID_000428	1156.309576
BraChemID_000429	1156.310076
BraChemID_000430	1184.315376
BraChemID_000431	1184.315876
BraChemID_000432	1200.312976
BraChemID_000433	478.070776
BraChemID_000434	134.020976
BraChemID_000435	168.042176
BraChemID_000436	192.026576
BraChemID_000437	194.057576
BraChemID_000438	194.057576
BraChemID_000439	224.031376
BraChemID_000440	224.031376
BraChemID_000441	280.057776
BraChemID_000442	286.068376
BraChemID_000443	286.068376
BraChemID_000444	286.068376
BraChemID_000445	300.083976
BraChemID_000446	300.083976
BraChemID_000447	316.078876
BraChemID_000448	316.078976
BraChemID_000449	316.078976
BraChemID_000450	344.073776
BraChemID_000451	432.105476
BraChemID_000452	432.105676
BraChemID_000453	432.199176
BraChemID_000454	448.099976
BraChemID_000455	448.100276
BraChemID_000456	448.100376
BraChemID_000457	489.169676
BraChemID_000458	493.110376
BraChemID_000459	495.089576
BraChemID_000460	507.126076
BraChemID_000461	507.126176
BraChemID_000462	509.105076
BraChemID_000463	521.141976
BraChemID_000464	522.209576
BraChemID_000465	523.120676
BraChemID_000466	523.120876
BraChemID_000467	523.121076
BraChemID_000468	537.137376
BraChemID_000469	539.113276
BraChemID_000470	539.115276
BraChemID_000471	539.115476
BraChemID_000472	539.115476
BraChemID_000473	553.131076
BraChemID_000474	553.131276
BraChemID_000475	578.162776
BraChemID_000476	594.156376
BraChemID_000477	594.157276
BraChemID_000478	594.157576
BraChemID_000479	594.157676
BraChemID_000480	594.157676
BraChemID_000481	594.157776
BraChemID_000482	610.154176
BraChemID_000483	610.154276
BraChemID_000484	610.154276
BraChemID_000485	610.154276
BraChemID_000486	610.154276
BraChemID_000487	610.154376
BraChemID_000488	610.154476
BraChemID_000489	623.137276
BraChemID_000490	624.168376
BraChemID_000491	626.147076
BraChemID_000492	636.167776
BraChemID_000493	639.131776
BraChemID_000494	639.168076
BraChemID_000495	641.147576
BraChemID_000496	655.162676
BraChemID_000497	669.178076
BraChemID_000498	669.178476
BraChemID_000499	683.194076
BraChemID_000500	685.170276
BraChemID_000501	685.173076
BraChemID_000502	685.173076
BraChemID_000503	685.173576
BraChemID_000504	699.188476
BraChemID_000505	699.188776
BraChemID_000506	699.189376
BraChemID_000507	710.204476
BraChemID_000508	710.205076
BraChemID_000509	740.194976
BraChemID_000510	756.188676
BraChemID_000511	756.189876
BraChemID_000512	756.209576
BraChemID_000513	756.210276
BraChemID_000514	756.210376
BraChemID_000515	770.204476
BraChemID_000516	770.204676
BraChemID_000517	770.204776
BraChemID_000518	772.186976
BraChemID_000519	772.204376
BraChemID_000520	800.215276
BraChemID_000521	800.216576
BraChemID_000522	832.204676
BraChemID_000523	892.225776
BraChemID_000524	918.241276
BraChemID_000525	922.236276
BraChemID_000526	932.257576
BraChemID_000527	932.257776
BraChemID_000528	962.267676
BraChemID_000529	1186.298676
BraChemID_000530	580.143386
BraChemID_000531	338.007276
BraChemID_000532	338.007276
BraChemID_000533	354.007276
BraChemID_000534	354.007276
BraChemID_000535	368.007276
BraChemID_000536	724.007276
BraChemID_000537	740.007276
BraChemID_000538	754.007276
BraChemID_000539	916.007276
BraChemID_000540	930.007276
BraChemID_000541	934.007276
BraChemID_000542	946.007276
BraChemID_000543	948.007276
BraChemID_000544	960.007276
BraChemID_000545	964.007276
BraChemID_000546	978.007276
BraChemID_000547	994.007276
BraChemID_000548	1094.007276
BraChemID_000549	1096.007276
BraChemID_000550	1110.007276
BraChemID_000551	1124.007276
BraChemID_000552	1140.007276
BraChemID_000553	1156.007276
BraChemID_000554	1302.007276
BraChemID_000555	1302.007276
BraChemID_000556	1332.007276
BraChemID_000557	1346.007276
BraChemID_000558	1362.007276
BraChemID_000559	1464.007276
BraChemID_000560	1494.007276
BraChemID_000561	115.063276
BraChemID_000562	116.010976
BraChemID_000563	118.026576
BraChemID_000564	132.053476
BraChemID_000565	133.037476
BraChemID_000566	134.021476
BraChemID_000567	146.069076
BraChemID_000568	147.053176
BraChemID_000569	155.069476
BraChemID_000570	176.032076
BraChemID_000571	180.063376
BraChemID_000572	192.026976
BraChemID_000573	192.063376
BraChemID_000574	210.073976
BraChemID_000575	219.110676
BraChemID_000576	226.068876
BraChemID_000577	246.019776
BraChemID_000578	259.999076
BraChemID_000579	260.029676
BraChemID_000580	272.068476
BraChemID_000581	273.999476
BraChemID_000582	282.077276
BraChemID_000583	300.084476
BraChemID_000584	307.083776
BraChemID_000585	316.078876
BraChemID_000586	326.100176
BraChemID_000587	342.095076
BraChemID_000588	342.116176
BraChemID_000589	354.095076
BraChemID_000590	356.110676
BraChemID_000591	359.034476
BraChemID_000592	368.110676
BraChemID_000593	373.050076
BraChemID_000594	386.121276
BraChemID_000595	389.044976
BraChemID_000596	389.081376
BraChemID_000597	403.097076
BraChemID_000598	421.053476
BraChemID_000599	422.051876
BraChemID_000600	423.065776
BraChemID_000601	430.115776
BraChemID_000602	437.048376
BraChemID_000603	437.231376
BraChemID_000604	439.060676
BraChemID_000605	448.060976
BraChemID_000606	464.055876
BraChemID_000607	478.071576
BraChemID_000608	478.071576
BraChemID_000609	478.111076
BraChemID_000610	610.153376
BraChemID_000611	626.148276
BraChemID_000612	640.163876
BraChemID_000613	694.210876
BraChemID_000614	724.221476
BraChemID_000615	772.206176
BraChemID_000616	802.216776
BraChemID_000617	918.242976
BraChemID_000618	934.237876
BraChemID_000619	948.253576
BraChemID_000620	964.248476
BraChemID_000621	978.264076
BraChemID_000622	138.107276
BraChemID_000623	182.107276
BraChemID_000624	198.107276
BraChemID_000625	284.271876
BraChemID_000626	296.232976
BraChemID_000627	296.233376
BraChemID_000628	311.007276
BraChemID_000629	311.172476
BraChemID_000630	330.238776
BraChemID_000631	330.239976
BraChemID_000632	340.076876
BraChemID_000633	473.224076
BraChemID_000634	507.245176
BraChemID_000635	507.245176
BraChemID_000636	333.018826
BraChemID_000637	347.034476
BraChemID_000638	361.050126
BraChemID_000639	375.065776
BraChemID_000640	389.081426
BraChemID_000641	403.097076
BraChemID_000642	417.112726
BraChemID_000643	445.144026
BraChemID_000644	361.050126
BraChemID_000645	375.065776
BraChemID_000646	375.065776
BraChemID_000647	389.081426
BraChemID_000648	389.081426
BraChemID_000649	389.081426
BraChemID_000650	389.081426
BraChemID_000651	403.097076
BraChemID_000652	403.097076
BraChemID_000653	403.097076
BraChemID_000654	417.112726
BraChemID_000655	419.091991
BraChemID_000656	403.060691
BraChemID_000657	431.091991
BraChemID_000658	431.091991
BraChemID_000659	445.107641
BraChemID_000660	327.081031
BraChemID_000661	341.096681
BraChemID_000662	355.112331
BraChemID_000663	369.127981
BraChemID_000664	383.143631
BraChemID_000665	397.159281
BraChemID_000666	389.045041
BraChemID_000667	389.045041
BraChemID_000668	403.060691
BraChemID_000669	403.060691
BraChemID_000670	403.060691
BraChemID_000671	403.060691
BraChemID_000672	359.034476
BraChemID_000673	373.050126
BraChemID_000674	373.050126
BraChemID_000675	387.065776
BraChemID_000676	387.065776
BraChemID_000677	387.065776
BraChemID_000678	401.081426
BraChemID_000679	415.097076
BraChemID_000680	429.112726
BraChemID_000681	443.128376
BraChemID_000682	457.144026
BraChemID_000683	437.048412
BraChemID_000684	363.029391
BraChemID_000685	377.045041
BraChemID_000686	377.045041
BraChemID_000687	377.045041
BraChemID_000688	391.060691
BraChemID_000689	391.060691
BraChemID_000690	391.060691
BraChemID_000691	391.060691
BraChemID_000692	405.076341
BraChemID_000693	405.076341
BraChemID_000694	405.076341
BraChemID_000695	405.076341
BraChemID_000696	448.061025
BraChemID_000697	462.076675
BraChemID_000698	464.05594
BraChemID_000699	464.05594
BraChemID_000700	464.05594
BraChemID_000701	464.05594
BraChemID_000702	478.07159
BraChemID_000703	478.07159
BraChemID_000704	478.07159
BraChemID_000705	478.07159
BraChemID_000706	490.07159
BraChemID_000707	508.082155
BraChemID_000708	528.017841
BraChemID_000709	407.037847
BraChemID_000710	467.058977
BraChemID_000711	433.053497
BraChemID_000712	435.032762
BraChemID_000713	409.017112
BraChemID_000714	423.032762
BraChemID_000715	437.048412
BraChemID_000716	451.064062
BraChemID_000717	465.079712
BraChemID_000718	465.079712
BraChemID_000719	479.095362
BraChemID_000720	493.111012
BraChemID_000721	507.126662
BraChemID_000722	521.142312
BraChemID_000723	535.157962
BraChemID_000724	493.074627
BraChemID_000725	507.090277
BraChemID_000726	495.053892
BraChemID_000727	451.027677
BraChemID_000728	439.027677
BraChemID_000729	441.006942
BraChemID_000730	453.043327
BraChemID_000731	467.058977
BraChemID_000732	481.074627
BraChemID_000733	495.090277
BraChemID_000734	509.105927
BraChemID_000735	523.121577
BraChemID_000736	537.137227
BraChemID_000737	551.152877
BraChemID_000738	451.064062
BraChemID_000739	463.064062
BraChemID_000740	477.079712
BraChemID_000741	419.037847
BraChemID_000742	393.022197
BraChemID_000743	407.037847
BraChemID_000744	421.053497
BraChemID_000745	435.069147
BraChemID_000746	435.069147
BraChemID_000747	449.084797
BraChemID_000748	463.100447
BraChemID_000749	463.100447
BraChemID_000750	477.116097
BraChemID_000751	477.116097
BraChemID_000752	491.131747
BraChemID_000753	505.147397
BraChemID_000754	519.163047
BraChemID_000755	415.097076
BraChemID_000756	465.079712
BraChemID_000757	481.074627
BraChemID_000758	483.053892
BraChemID_000759	497.069542
BraChemID_000760	497.069542
BraChemID_000761	161.084064
BraChemID_000762	160.100048
BraChemID_000763	156.068748
BraChemID_000764	220.030649
BraChemID_000765	204.035734
BraChemID_000766	204.035734
BraChemID_000767	223.030315
BraChemID_000768	191.040485
BraChemID_000769	223.012556
BraChemID_000770	186.079313
BraChemID_000771	250.023455
BraChemID_000772	250.023455
BraChemID_000773	250.023455
BraChemID_000774	234.02854
BraChemID_000775	221.05105
BraChemID_000776	205.073894
BraChemID_000777	204.089878
BraChemID_000778	268.03402
BraChemID_000779	236.04419
BraChemID_000780	236.04419
BraChemID_000781	220.067034
BraChemID_000782	232.030649
BraChemID_000783	200.040819
BraChemID_000784	230.051384
BraChemID_000785	214.056469
BraChemID_000786	233.05105
BraChemID_000787	280.03402
BraChemID_000788	280.03402
BraChemID_000789	280.03402
BraChemID_000790	264.039105
BraChemID_000791	281.041845
BraChemID_000792	250.077599
BraChemID_000793	266.054755
BraChemID_000794	266.054755
BraChemID_000795	266.054755
BraChemID_000796	250.05984
BraChemID_000797	294.04967
BraChemID_000798	294.04967
BraChemID_000799	294.04967
BraChemID_000800	246.082684
BraChemID_000801	296.06532
BraChemID_000802	280.070405
BraChemID_000803	423.065776
BraChemID_000804	486.11306
BraChemID_000805	560.14081
BraChemID_000806	593.37885
BraChemID_000807	609.373765
BraChemID_000808	118.053098
BraChemID_000809	146.084398
BraChemID_000810	174.025169
BraChemID_000811	233.020715
BraChemID_000812	263.03128
BraChemID_000813	264.039105
BraChemID_000814	592.112881
BraChemID_000815	186.079313
BraChemID_000816	177.042594
BraChemID_000817	162.976171
BraChemID_000818	395.034476
BraChemID_000819	174.079313
BraChemID_000820	148.05243
BraChemID_000821	164.047345
BraChemID_000822	180.04226
BraChemID_000823	194.05791
BraChemID_000824	210.052825
BraChemID_000825	224.068475
BraChemID_000826	196.037175
BraChemID_000827	264.06339
BraChemID_000828	280.058305
BraChemID_000829	296.05322
BraChemID_000830	310.06887
BraChemID_000831	326.063785
BraChemID_000832	340.079435
BraChemID_000833	234.149404
BraChemID_000834	250.144319
BraChemID_000835	266.139234
BraChemID_000836	280.154884
BraChemID_000837	296.149799
BraChemID_000838	310.165449
BraChemID_000839	310.105255
BraChemID_000840	326.10017
BraChemID_000841	342.095085
BraChemID_000842	356.110735
BraChemID_000843	372.10565
BraChemID_000844	386.1213
BraChemID_000845	336.08452
BraChemID_000846	320.089605
BraChemID_000847	336.08452
BraChemID_000848	322.105255
BraChemID_000849	338.10017
BraChemID_000850	354.095085
BraChemID_000851	384.10565
BraChemID_000852	368.110735
BraChemID_000853	398.1213
BraChemID_000854	134.073165
BraChemID_000855	150.06808
BraChemID_000856	166.062995
BraChemID_000857	180.078645
BraChemID_000858	210.08921
BraChemID_000859	178.062995
BraChemID_000860	148.05243
BraChemID_000861	208.07356
BraChemID_000862	250.084125
BraChemID_000863	202.084125
BraChemID_000864	172.037175
BraChemID_000865	174.052825
BraChemID_000866	370.126385
BraChemID_000867	198.052825
BraChemID_000868	182.05791
BraChemID_000869	168.04226
BraChemID_000870	152.047345
BraChemID_000871	138.031695
BraChemID_000872	192.04226
BraChemID_000873	192.04226
BraChemID_000874	146.03678
BraChemID_000875	354.095085
BraChemID_000876	162.031695
BraChemID_000877	178.02661
BraChemID_000878	176.047345
BraChemID_000879	206.05791
BraChemID_000880	178.02661
BraChemID_000881	340.079435
BraChemID_000882	208.037175
BraChemID_000883	222.052825
BraChemID_000884	170.05791
BraChemID_000885	230.094295
BraChemID_000886	244.109945
BraChemID_000887	230.094295
BraChemID_000888	230.094295
BraChemID_000889	266.160364
BraChemID_000890	342.116215
BraChemID_000891	332.07435
BraChemID_000892	286.04774
BraChemID_000893	302.042655
BraChemID_000894	300.06339
BraChemID_000895	316.058305
BraChemID_000896	316.058305
BraChemID_000897	332.05322
BraChemID_000898	346.06887
BraChemID_000899	362.063785
BraChemID_000900	428.213189
BraChemID_000901	278.094295
BraChemID_000902	294.08921
BraChemID_000903	310.084125
BraChemID_000904	310.084125
BraChemID_000905	326.07904
BraChemID_000906	342.073955
BraChemID_000907	504.16904
BraChemID_000908	324.099775
BraChemID_000909	340.09469
BraChemID_000910	340.09469
BraChemID_000911	356.089605
BraChemID_000912	356.089605
BraChemID_000913	372.08452
BraChemID_000914	494.127175
BraChemID_000915	354.11034
BraChemID_000916	370.105255
BraChemID_000917	370.105255
BraChemID_000918	386.10017
BraChemID_000919	386.10017
BraChemID_000920	402.095085
BraChemID_000921	372.144714
BraChemID_000922	388.139629
BraChemID_000923	396.202229
BraChemID_000924	412.197144
BraChemID_000925	428.192059
BraChemID_000926	448.100565
BraChemID_000927	464.09548
BraChemID_000928	400.11582
BraChemID_000929	416.110735
BraChemID_000930	402.155279
BraChemID_000931	472.15808
BraChemID_000932	472.15808
BraChemID_000933	488.152995
BraChemID_000934	488.152995
BraChemID_000935	504.14791
BraChemID_000936	504.14791
BraChemID_000937	458.202624
BraChemID_000938	442.207709
BraChemID_000939	438.0587
BraChemID_000940	454.053615
BraChemID_000941	462.116215
BraChemID_000942	478.11113
BraChemID_000943	478.11113
BraChemID_000944	494.106045
BraChemID_000945	430.126385
BraChemID_000946	518.16356
BraChemID_000947	534.158475
BraChemID_000948	468.069265
BraChemID_000949	554.09079
BraChemID_000950	508.121695
BraChemID_000951	524.11661
BraChemID_000952	548.174125
BraChemID_000953	464.07435
BraChemID_000954	416.089605
BraChemID_000955	432.08452
BraChemID_000956	432.08452
BraChemID_000957	448.079435
BraChemID_000958	448.079435
BraChemID_000959	472.13695
BraChemID_000960	472.13695
BraChemID_000961	488.131865
BraChemID_000962	504.12678
BraChemID_000963	440.14712
BraChemID_000964	456.142035
BraChemID_000965	538.13226
BraChemID_000966	666.221865
BraChemID_000967	478.09
BraChemID_000968	478.09
BraChemID_000969	478.09
BraChemID_000970	494.084915
BraChemID_000971	446.10017
BraChemID_000972	462.095085
BraChemID_000973	462.095085
BraChemID_000974	486.1526
BraChemID_000975	502.147515
BraChemID_000976	502.147515
BraChemID_000977	518.14243
BraChemID_000978	518.14243
BraChemID_000979	534.137345
BraChemID_000980	492.10565
BraChemID_000981	492.10565
BraChemID_000982	508.100565
BraChemID_000983	508.100565
BraChemID_000984	516.163165
BraChemID_000985	532.15808
BraChemID_000986	532.15808
BraChemID_000987	548.152995
BraChemID_000988	548.152995
BraChemID_000989	564.14791
BraChemID_000990	534.197539
BraChemID_000991	550.192454
BraChemID_000992	558.255054
BraChemID_000993	574.249969
BraChemID_000994	590.244884
